LSOAs,Ethnic Group;White;2011,Ethnic Group;Mixed/multiple ethnic groups;2011,Ethnic Group;Asian/Asian British;2011,Ethnic Group;Black/African/Caribbean/Black British;2011,Ethnic Group;Other ethnic group;2011,Ethnic Group;BAME;2011,Ethnic Group;White (%);2011,Ethnic Group;Mixed/multiple ethnic groups (%);2011,Ethnic Group;Asian/Asian British (%);2011,Ethnic Group;Black/African/Caribbean/Black British (%);2011,Ethnic Group;Other ethnic group (%);2011,Ethnic Group;BAME (%);2011
E01002935,1342,70,281,27,50,428,75.8,4,15.9,1.5,2.8,24.2
E01002938,1629,89,152,30,35,306,84.2,4.6,7.9,1.6,1.8,15.8
E01002951,1175,47,175,27,90,339,77.6,3.1,11.6,1.8,5.9,22.4
E01002954,828,70,253,50,88,461,64.2,5.4,19.6,3.9,6.8,35.8
E01002957,938,100,426,141,112,779,54.6,5.8,24.8,8.2,6.5,45.4
E01002933,1623,105,192,38,37,372,81.4,5.3,9.6,1.9,1.9,18.6
E01002934,1518,58,185,24,36,303,83.4,3.2,10.2,1.3,2,16.6
E01002937,1459,88,127,31,24,270,84.4,5.1,7.3,1.8,1.4,15.6
E01003011,1450,86,130,20,55,291,83.3,4.9,7.5,1.1,3.2,16.7
E01033568,897,123,284,47,110,564,61.4,8.4,19.4,3.2,7.5,38.6
E01033569,1258,77,219,39,69,404,75.7,4.6,13.2,2.3,4.2,24.3
E01002964,1695,89,275,108,64,536,76,4,12.3,4.8,2.9,24
E01002969,961,106,416,178,87,787,55,6.1,23.8,10.2,5,45
E01002971,1379,56,158,74,42,330,80.7,3.3,9.2,4.3,2.5,19.3
E01002972,1320,87,259,62,81,489,73,4.8,14.3,3.4,4.5,27
E01002974,1350,92,297,94,60,543,71.3,4.9,15.7,5,3.2,28.7
E01002932,1121,96,356,100,84,636,63.8,5.5,20.3,5.7,4.8,36.2
E01002960,959,80,499,25,64,668,58.9,4.9,30.7,1.5,3.9,41.1
E01002962,960,51,419,46,52,568,62.8,3.3,27.4,3,3.4,37.2
E01002970,1122,58,281,66,49,454,71.2,3.7,17.8,4.2,3.1,28.8
E01002973,840,51,352,74,55,532,61.2,3.7,25.7,5.4,4,38.8
E01002929,1246,63,274,19,31,387,76.3,3.9,16.8,1.2,1.9,23.7
E01002930,1116,62,437,56,38,593,65.3,3.6,25.6,3.3,2.2,34.7
E01002931,1210,98,478,27,37,640,65.4,5.3,25.8,1.5,2,34.6
E01002963,1160,53,442,33,44,572,67,3.1,25.5,1.9,2.5,33
E01002985,728,44,804,39,47,934,43.8,2.6,48.4,2.3,2.8,56.2
E01002927,1058,46,374,34,44,498,68,3,24,2.2,2.8,32
E01002928,1066,53,428,28,29,538,66.5,3.3,26.7,1.7,1.8,33.5
E01002958,1341,58,232,23,26,339,79.8,3.5,13.8,1.4,1.5,20.2
E01002961,1186,85,398,17,64,564,67.8,4.9,22.7,1,3.7,32.2
E01002986,802,47,376,17,31,471,63,3.7,29.5,1.3,2.4,37
E01002965,1729,97,323,64,112,596,74.4,4.2,13.9,2.8,4.8,25.6
E01002967,1535,84,167,33,39,323,82.6,4.5,9,1.8,2.1,17.4
E01002968,1810,121,492,83,125,821,68.8,4.6,18.7,3.2,4.8,31.2
E01002990,1342,61,210,21,46,338,79.9,3.6,12.5,1.3,2.7,20.1
E01002991,1324,67,163,27,32,289,82.1,4.2,10.1,1.7,2,17.9
E01002922,1406,55,139,12,20,226,86.2,3.4,8.5,0.7,1.2,13.8
E01002926,1286,56,136,35,22,249,83.8,3.6,8.9,2.3,1.4,16.2
E01002966,1648,76,134,31,21,262,86.3,4,7,1.6,1.1,13.7
E01002992,1325,91,221,87,28,427,75.6,5.2,12.6,5,1.6,24.4
E01002921,1191,52,244,29,39,364,76.6,3.3,15.7,1.9,2.5,23.4
E01002987,1298,53,225,84,42,404,76.3,3.1,13.2,4.9,2.5,23.7
E01002988,1418,103,241,109,35,488,74.4,5.4,12.6,5.7,1.8,25.6
E01002989,1547,78,154,20,31,283,84.5,4.3,8.4,1.1,1.7,15.5
E01002975,698,49,552,32,50,683,50.5,3.5,40,2.3,3.6,49.5
E01002977,1134,53,378,54,54,539,67.8,3.2,22.6,3.2,3.2,32.2
E01002980,880,35,428,21,49,533,62.3,2.5,30.3,1.5,3.5,37.7
E01002981,834,43,587,33,47,710,54,2.8,38,2.1,3,46
E01002984,865,68,415,32,46,561,60.7,4.8,29.1,2.2,3.2,39.3
E01002923,1172,73,223,80,22,398,74.6,4.6,14.2,5.1,1.4,25.4
E01002925,1357,55,137,30,36,258,84,3.4,8.5,1.9,2.2,16
E01002993,1250,61,149,30,29,269,82.3,4,9.8,2,1.9,17.7
E01002995,1176,62,198,16,24,300,79.7,4.2,13.4,1.1,1.6,20.3
E01002999,1109,46,208,50,36,340,76.5,3.2,14.4,3.5,2.5,23.5
E01002915,886,43,321,27,27,418,67.9,3.3,24.6,2.1,2.1,32.1
E01002916,1069,66,286,20,37,409,72.3,4.5,19.4,1.4,2.5,27.7
E01002917,1101,32,225,14,25,296,78.8,2.3,16.1,1,1.8,21.2
E01002920,1306,64,183,17,34,298,81.4,4,11.4,1.1,2.1,18.6
E01002924,1319,56,115,17,23,211,86.2,3.7,7.5,1.1,1.5,13.8
E01002976,1336,44,214,29,31,318,80.8,2.7,12.9,1.8,1.9,19.2
E01002978,1269,46,348,21,77,492,72.1,2.6,19.8,1.2,4.4,27.9
E01002979,1210,36,240,16,47,339,78.1,2.3,15.5,1,3,21.9
E01002982,910,36,387,28,77,528,63.3,2.5,26.9,1.9,5.4,36.7
E01002983,1116,56,380,17,57,510,68.6,3.4,23.4,1,3.5,31.4
E01002994,1227,64,143,49,27,283,81.3,4.2,9.5,3.2,1.8,18.7
E01002996,1289,45,131,37,11,224,85.2,3,8.7,2.4,0.7,14.8
E01002997,1225,53,142,18,24,237,83.8,3.6,9.7,1.2,1.6,16.2
E01002998,1198,59,179,61,33,332,78.3,3.9,11.7,4,2.2,21.7
E01003002,1407,95,237,48,39,419,77.1,5.2,13,2.6,2.1,22.9
E01002918,1155,62,470,38,33,603,65.7,3.5,26.7,2.2,1.9,34.3
E01002919,976,60,519,105,45,729,57.2,3.5,30.4,6.2,2.6,42.8
E01003000,1086,53,341,30,43,467,69.9,3.4,22,1.9,2.8,30.1
E01003001,1148,51,550,31,51,683,62.7,2.8,30,1.7,2.8,37.3
E01003003,1073,52,373,33,26,484,68.9,3.3,24,2.1,1.7,31.1
E01002939,1241,72,163,50,22,307,80.2,4.7,10.5,3.2,1.4,19.8
E01002941,1304,23,128,23,9,183,87.7,1.5,8.6,1.5,0.6,12.3
E01002942,1231,27,77,19,16,139,89.9,2,5.6,1.4,1.2,10.1
E01003004,1186,62,239,60,31,392,75.2,3.9,15.1,3.8,2,24.8
E01003005,1254,30,168,29,7,234,84.3,2,11.3,1.9,0.5,15.7
E01002944,1111,54,129,44,22,249,81.7,4,9.5,3.2,1.6,18.3
E01002945,1414,30,88,20,7,145,90.7,1.9,5.6,1.3,0.4,9.3
E01002946,1348,44,82,12,12,150,90,2.9,5.5,0.8,0.8,10
E01002947,1457,39,86,10,22,157,90.3,2.4,5.3,0.6,1.4,9.7
E01002940,1325,52,151,30,22,255,83.9,3.3,9.6,1.9,1.4,16.1
E01002943,1214,45,96,27,14,182,87,3.2,6.9,1.9,1,13
E01002948,1721,87,183,65,47,382,81.8,4.1,8.7,3.1,2.2,18.2
E01002949,1551,60,180,27,44,311,83.3,3.2,9.7,1.5,2.4,16.7
E01002950,1412,41,83,42,18,184,88.5,2.6,5.2,2.6,1.1,11.5
E01003472,1146,54,121,9,14,198,85.3,4,9,0.7,1,14.7
E01003473,1065,43,198,23,24,288,78.7,3.2,14.6,1.7,1.8,21.3
E01003474,1240,33,100,16,22,171,87.9,2.3,7.1,1.1,1.6,12.1
E01003475,1785,128,384,172,42,726,71.1,5.1,15.3,6.8,1.7,28.9
E01003478,1375,81,143,18,22,264,83.9,4.9,8.7,1.1,1.3,16.1
E01003460,1334,41,83,23,18,165,89,2.7,5.5,1.5,1.2,11
E01003462,1236,60,130,14,24,228,84.4,4.1,8.9,1,1.6,15.6
E01003464,1047,46,233,12,55,346,75.2,3.3,16.7,0.9,3.9,24.8
E01003465,1089,45,127,2,37,211,83.8,3.5,9.8,0.2,2.8,16.2
E01003400,1173,64,191,33,25,313,78.9,4.3,12.9,2.2,1.7,21.1
E01003454,1081,51,169,37,24,281,79.4,3.7,12.4,2.7,1.8,20.6
E01003456,1213,62,190,58,24,334,78.4,4,12.3,3.7,1.6,21.6
E01003476,1044,47,171,104,38,360,74.4,3.3,12.2,7.4,2.7,25.6
E01003477,1262,54,170,23,26,273,82.2,3.5,11.1,1.5,1.7,17.8
E01003401,1011,56,239,22,18,335,75.1,4.2,17.8,1.6,1.3,24.9
E01003402,1136,70,270,33,43,416,73.2,4.5,17.4,2.1,2.8,26.8
E01003403,1308,41,153,11,33,238,84.6,2.7,9.9,0.7,2.1,15.4
E01003404,1317,67,246,23,21,357,78.7,4,14.7,1.4,1.3,21.3
E01003461,1357,47,107,15,18,187,87.9,3,6.9,1,1.2,12.1
E01003367,1425,90,690,162,34,976,59.4,3.7,28.7,6.7,1.4,40.6
E01003369,1086,107,297,135,31,570,65.6,6.5,17.9,8.2,1.9,34.4
E01003370,1260,132,398,152,37,719,63.7,6.7,20.1,7.7,1.9,36.3
E01003371,1030,86,296,131,15,528,66.1,5.5,19,8.4,1,33.9
E01003455,1195,82,181,93,28,384,75.7,5.2,11.5,5.9,1.8,24.3
E01003359,1242,88,226,121,56,491,71.7,5.1,13,7,3.2,28.3
E01003360,1343,58,204,48,34,344,79.6,3.4,12.1,2.8,2,20.4
E01003457,1373,68,152,18,11,249,84.6,4.2,9.4,1.1,0.7,15.4
E01003458,1278,56,207,40,20,323,79.8,3.5,12.9,2.5,1.2,20.2
E01003459,1481,141,256,169,40,606,71,6.8,12.3,8.1,1.9,29
E01003394,833,78,681,306,33,1098,43.1,4,35.3,15.8,1.7,56.9
E01003395,525,68,493,360,25,946,35.7,4.6,33.5,24.5,1.7,64.3
E01003396,651,74,544,288,35,941,40.9,4.6,34.2,18.1,2.2,59.1
E01003397,649,92,507,277,27,903,41.8,5.9,32.7,17.8,1.7,58.2
E01003398,651,108,557,380,45,1090,37.4,6.2,32,21.8,2.6,62.6
E01003368,756,71,470,247,42,830,47.7,4.5,29.6,15.6,2.6,52.3
E01003372,861,90,293,260,28,671,56.2,5.9,19.1,17,1.8,43.8
E01003393,858,62,371,199,39,671,56.1,4.1,24.3,13,2.6,43.9
E01003406,828,109,315,345,44,813,50.5,6.6,19.2,21,2.7,49.5
E01003407,1004,80,489,165,46,780,56.3,4.5,27.4,9.2,2.6,43.7
E01003355,1240,98,187,27,29,341,78.4,6.2,11.8,1.7,1.8,21.6
E01003356,1338,95,249,37,38,419,76.2,5.4,14.2,2.1,2.2,23.8
E01003358,1372,96,265,44,46,451,75.3,5.3,14.5,2.4,2.5,24.7
E01003383,1202,71,202,25,35,333,78.3,4.6,13.2,1.6,2.3,21.7
E01003384,1227,97,168,23,6,294,80.7,6.4,11,1.5,0.4,19.3
E01003442,1354,61,203,39,34,337,80.1,3.6,12,2.3,2,19.9
E01003443,1412,49,78,11,14,152,90.3,3.1,5,0.7,0.9,9.7
E01003444,1351,45,116,31,14,206,86.8,2.9,7.5,2,0.9,13.2
E01003445,1332,79,247,25,30,381,77.8,4.6,14.4,1.5,1.8,22.2
E01003463,972,26,254,15,24,319,75.3,2,19.7,1.2,1.9,24.7
E01003380,1362,68,168,26,24,286,82.6,4.1,10.2,1.6,1.5,17.4
E01003382,1282,66,146,29,16,257,83.3,4.3,9.5,1.9,1,16.7
E01003385,1297,101,136,22,25,284,82,6.4,8.6,1.4,1.6,18
E01003399,1080,57,184,33,19,293,78.7,4.2,13.4,2.4,1.4,21.3
E01003423,1300,55,143,22,28,248,84,3.6,9.2,1.4,1.8,16
E01003357,1038,83,338,221,62,704,59.6,4.8,19.4,12.7,3.6,40.4
E01003376,855,86,302,287,23,698,55.1,5.5,19.4,18.5,1.5,44.9
E01003377,743,84,321,390,24,819,47.6,5.4,20.6,25,1.5,52.4
E01003408,1294,100,311,105,42,558,69.9,5.4,16.8,5.7,2.3,30.1
E01003410,797,87,373,271,53,784,50.4,5.5,23.6,17.1,3.4,49.6
E01003386,826,125,692,501,60,1378,37.5,5.7,31.4,22.7,2.7,62.5
E01003388,645,97,337,329,31,794,44.8,6.7,23.4,22.9,2.2,55.2
E01003389,787,105,471,353,48,977,44.6,6,26.7,20,2.7,55.4
E01003392,540,53,441,222,43,759,41.6,4.1,33.9,17.1,3.3,58.4
E01003409,724,81,604,258,43,986,42.3,4.7,35.3,15.1,2.5,57.7
E01003387,764,93,285,429,33,840,47.6,5.8,17.8,26.7,2.1,52.4
E01003391,617,99,159,438,20,716,46.3,7.4,11.9,32.9,1.5,53.7
E01003411,874,119,274,410,52,855,50.5,6.9,15.8,23.7,3,49.5
E01003412,660,119,392,456,33,1000,39.8,7.2,23.6,27.5,2,60.2
E01003435,711,63,211,316,11,601,54.2,4.8,16.1,24.1,0.8,45.8
E01003361,1134,78,332,81,21,512,68.9,4.7,20.2,4.9,1.3,31.1
E01003424,1267,56,169,33,8,266,82.6,3.7,11,2.2,0.5,17.4
E01003425,1074,59,233,43,31,366,74.6,4.1,16.2,3,2.2,25.4
E01003426,997,64,569,59,60,752,57,3.7,32.5,3.4,3.4,43
E01003428,1177,66,138,45,31,280,80.8,4.5,9.5,3.1,2.1,19.2
E01003366,1116,86,210,73,17,386,74.3,5.7,14,4.9,1.1,25.7
E01003381,1227,42,142,16,24,224,84.6,2.9,9.8,1.1,1.7,15.4
E01003446,1286,70,229,57,26,382,77.1,4.2,13.7,3.4,1.6,22.9
E01003447,1079,67,263,99,37,466,69.8,4.3,17,6.4,2.4,30.2
E01003471,1186,69,193,89,39,390,75.3,4.4,12.2,5.6,2.5,24.7
E01003413,754,153,429,530,34,1146,39.7,8.1,22.6,27.9,1.8,60.3
E01003414,524,93,508,432,34,1067,32.9,5.8,31.9,27.2,2.1,67.1
E01003415,623,83,390,483,53,1009,38.2,5.1,23.9,29.6,3.2,61.8
E01003416,756,70,318,343,25,756,50,4.6,21,22.7,1.7,50
E01003434,659,87,291,409,43,830,44.3,5.8,19.5,27.5,2.9,55.7
E01003373,694,108,295,343,25,771,47.4,7.4,20.1,23.4,1.7,52.6
E01003378,1014,114,310,515,39,978,50.9,5.7,15.6,25.9,2,49.1
E01003379,896,91,414,405,40,950,48.5,4.9,22.4,21.9,2.2,51.5
E01003390,612,91,350,480,64,985,38.3,5.7,21.9,30.1,4,61.7
E01003405,814,105,440,301,45,891,47.7,6.2,25.8,17.7,2.6,52.3
E01003429,709,74,190,455,28,747,48.7,5.1,13,31.3,1.9,51.3
E01003430,508,113,100,696,26,935,35.2,7.8,6.9,48.2,1.8,64.8
E01003431,641,85,194,553,33,865,42.6,5.6,12.9,36.7,2.2,57.4
E01003432,679,107,255,497,18,877,43.6,6.9,16.4,31.9,1.2,56.4
E01003433,581,90,241,585,28,944,38.1,5.9,15.8,38.4,1.8,61.9
E01003466,1209,69,246,45,23,383,75.9,4.3,15.5,2.8,1.4,24.1
E01003467,1275,57,212,52,22,343,78.8,3.5,13.1,3.2,1.4,21.2
E01003468,1374,72,181,41,31,325,80.9,4.2,10.7,2.4,1.8,19.1
E01003469,819,69,626,65,41,801,50.6,4.3,38.6,4,2.5,49.4
E01003470,1041,59,585,29,43,716,59.2,3.4,33.3,1.7,2.4,40.8
E01003362,1074,36,170,29,14,249,81.2,2.7,12.8,2.2,1.1,18.8
E01003363,1226,62,268,62,20,412,74.8,3.8,16.4,3.8,1.2,25.2
E01003364,1349,64,212,85,21,382,77.9,3.7,12.2,4.9,1.2,22.1
E01003365,1002,46,325,25,11,407,71.1,3.3,23.1,1.8,0.8,28.9
E01003421,1191,59,287,54,9,409,74.4,3.7,17.9,3.4,0.6,25.6
E01003374,806,76,215,311,32,634,56,5.3,14.9,21.6,2.2,44
E01003375,1015,77,286,207,31,601,62.8,4.8,17.7,12.8,1.9,37.2
E01003437,1149,95,476,135,24,730,61.1,5.1,25.3,7.2,1.3,38.9
E01003440,952,64,288,204,28,584,62,4.2,18.8,13.3,1.8,38
E01003441,998,98,380,340,42,860,53.7,5.3,20.5,18.3,2.3,46.3
E01003427,896,88,668,39,67,862,51,5,38,2.2,3.8,49
E01003436,1034,78,290,141,22,531,66.1,5,18.5,9,1.4,33.9
E01003439,827,76,406,95,35,612,57.5,5.3,28.2,6.6,2.4,42.5
E01003448,1077,78,381,120,45,624,63.3,4.6,22.4,7.1,2.6,36.7
E01003453,1040,45,475,95,40,655,61.4,2.7,28,5.6,2.4,38.6
E01003438,1134,59,349,130,19,557,67.1,3.5,20.6,7.7,1.1,32.9
E01003449,967,88,554,122,28,792,55,5,31.5,6.9,1.6,45
E01003450,1102,68,244,169,28,509,68.4,4.2,15.1,10.5,1.7,31.6
E01003451,1237,35,284,99,11,429,74.2,2.1,17,5.9,0.7,25.8
E01003452,1351,57,336,207,31,631,68.2,2.9,17,10.4,1.6,31.8
E01003417,1300,44,161,40,14,259,83.4,2.8,10.3,2.6,0.9,16.6
E01003418,1187,55,128,91,10,284,80.7,3.7,8.7,6.2,0.7,19.3
E01003419,1307,56,222,97,21,396,76.7,3.3,13,5.7,1.2,23.3
E01003420,1069,52,172,55,32,311,77.5,3.8,12.5,4,2.3,22.5
E01003422,1047,43,204,66,17,330,76,3.1,14.8,4.8,1.2,24
E01003744,1083,28,167,46,13,254,81,2.1,12.5,3.4,1,19
E01003745,1109,23,277,17,9,326,77.3,1.6,19.3,1.2,0.6,22.7
E01003746,1255,55,124,40,12,231,84.5,3.7,8.3,2.7,0.8,15.5
E01003747,1044,55,206,36,2,299,77.7,4.1,15.3,2.7,0.1,22.3
E01003748,1231,44,195,54,21,314,79.7,2.8,12.6,3.5,1.4,20.3
E01003749,1159,80,260,65,41,446,72.2,5,16.2,4,2.6,27.8
E01003750,1338,68,176,54,35,333,80.1,4.1,10.5,3.2,2.1,19.9
E01003720,1299,69,233,168,8,478,73.1,3.9,13.1,9.5,0.5,26.9
E01003722,1270,88,219,170,25,502,71.7,5,12.4,9.6,1.4,28.3
E01003723,1254,107,197,163,21,488,72,6.1,11.3,9.4,1.2,28
E01003726,998,107,210,185,24,526,65.5,7,13.8,12.1,1.6,34.5
E01003721,990,91,353,186,39,669,59.7,5.5,21.3,11.2,2.4,40.3
E01003724,935,73,256,91,26,446,67.7,5.3,18.5,6.6,1.9,32.3
E01003725,1088,86,153,151,20,410,72.6,5.7,10.2,10.1,1.3,27.4
E01003727,1258,57,159,102,24,342,78.6,3.6,9.9,6.4,1.5,21.4
E01003654,1025,89,276,137,36,538,65.6,5.7,17.7,8.8,2.3,34.4
E01003655,1164,75,211,55,5,346,77.1,5,14,3.6,0.3,22.9
E01003658,981,96,298,225,49,668,59.5,5.8,18.1,13.6,3,40.5
E01003660,1416,69,154,67,12,302,82.4,4,9,3.9,0.7,17.6
E01003656,1112,81,176,106,14,377,74.7,5.4,11.8,7.1,0.9,25.3
E01003657,1602,106,230,132,19,487,76.7,5.1,11,6.3,0.9,23.3
E01003659,1080,103,283,148,26,560,65.9,6.3,17.3,9,1.6,34.1
E01003698,998,41,262,67,17,387,72.1,3,18.9,4.8,1.2,27.9
E01003699,1038,47,216,92,22,377,73.4,3.3,15.3,6.5,1.6,26.6
E01003700,1346,75,607,155,57,894,60.1,3.3,27.1,6.9,2.5,39.9
E01003701,878,55,685,125,45,910,49.1,3.1,38.3,7,2.5,50.9
E01003702,1159,39,273,119,30,461,71.5,2.4,16.9,7.3,1.9,28.5
E01003703,1689,123,479,166,44,812,67.5,4.9,19.2,6.6,1.8,32.5
E01003704,1109,85,321,118,48,572,66,5.1,19.1,7,2.9,34
E01003668,1224,61,250,49,38,398,75.5,3.8,15.4,3,2.3,24.5
E01003669,1228,94,132,49,25,300,80.4,6.2,8.6,3.2,1.6,19.6
E01003670,1102,57,240,82,15,394,73.7,3.8,16,5.5,1,26.3
E01003671,1183,64,205,64,17,350,77.2,4.2,13.4,4.2,1.1,22.8
E01003672,957,101,217,121,34,473,66.9,7.1,15.2,8.5,2.4,33.1
E01003673,1308,118,280,54,18,470,73.6,6.6,15.7,3,1,26.4
E01003674,1459,110,429,96,35,670,68.5,5.2,20.2,4.5,1.6,31.5
E01003707,619,39,491,145,41,716,46.4,2.9,36.8,10.9,3.1,53.6
E01003708,781,80,326,231,58,695,52.9,5.4,22.1,15.7,3.9,47.1
